Area Name	Place Name	Location	Place Pop	Area Pop	What	In Dict
	New Baltimore	VA	8119		CDP 	y
	Kings Grant	NC	8113		CDP 	Y
	Boulder Hill	IL	8108		CDP 	Y
	Youngsville	LA	8105		city 	n
	Baldwin Harbor	NY	8102		CDP 	y
	Vinton	VA	8098		town 	n
	West Long Branch	NJ	8097		borough 	Y
	La Grange	KY	8082		city 	y
	Mount Rainier	MD	8080		city 	Y
	Manhasset	NY	8080		CDP 	n
	Island Lake	IL	8080		village 	y
	West Livingston	TX	8071		CDP 	Y
	South San Gabriel	CA	8070		CDP 	Y
	Croton-on-Hudson	NY	8070		village 	p
	Lake Elmo	MN	8069		city 	y
	Rolling Hills Estates	CA	8067		city 	y
	Brentwood	MO	8055		city 	n
	Jefferson City	TN	8047		city 	y
	Maplewood	MO	8046		city 	n
	Long Grove	IL	8043		village 	y
	San Lorenzo	PR	8037		zona urbana 	Y
	Oak Grove	MN	8031		city 	y
	Trophy Club	TX	8024		town 	y
	Bothell East	WA	8018		CDP 	p
	Brookhaven	PA	8006		borough 	n
	West Haven-Sylvan	OR	8001		CDP 	y
	Kirby	TX	8000		city 	Y
	Montrose	VA	7993		CDP 	n
	Cheat Lake	WV	7988		CDP 	y
	Summit	WA	7985		CDP 	y
	North Star	DE	7980		CDP 	y
	Pleasant View	UT	7979		city 	y
	Mapleton	UT	7979		city 	n
	Oradell	NJ	7978		borough 	n
	Westgate	FL	7975		CDP 	n
	White City	OR	7975		CDP 	y
	Oakdale	NY	7974		CDP 	n
	Jefferson	WI	7973		city 	Y
	Carnegie	PA	7972		borough 	Y
	Four Corners	MD	7945		CDP 	y
	Francisville	KY	7944		CDP 	n
	Fair Lakes	VA	7942		CDP 	y
	Cumberland Hill	RI	7934		CDP 	Y
	Broadview	IL	7932		village 	n
	Waller	WA	7922		CDP 	Y
	Los Altos Hills	CA	7922		town 	y
	Chestnut Ridge	NY	7916		village 	y
	Kenilworth	NJ	7914		borough 	n
	Brazil	IN	7912		city 	Y
	Gold River	CA	7912		CDP 	y
	Crestwood Village	NJ	7907		CDP 	p
	Dunbar	WV	7907		city 	Y
	Fairwood (Spokane County)	WA	7905		CDP 	p
	River Rouge	MI	7903		city 	y
	Pike Creek	DE	7898		CDP 	Y
	Wilson	PA	7896		borough 	Y
	South Beloit	IL	7892		city 	p
	Downingtown	PA	7891		borough 	n
	Wilmington Manor	DE	7889		CDP 	y
	Camp Hill	PA	7888		borough 	y
	Moncks Corner	SC	7885		town 	p
	Oak Brook	IL	7883		village 	y
	Helena Valley West Central	MT	7883		CDP 	y
	Dumbarton	VA	7879		CDP 	n
	Calimesa	CA	7879		city 	n
	Hubbard	OH	7874		city 	Y
	Hartsville/Trousdale County	TN	7870			p
	Sans Souci	SC	7869		CDP 	p
	Briarcliff Manor	NY	7867		village 	p
	White Oak	PA	7862		borough 	y
	Temple Hills	MD	7852		CDP 	y
	Kalifornsky	AK	7850		CDP 	n
	Mount Vista	WA	7850		CDP 	y
	Hastings-on-Hudson	NY	7849		village 	Y
	Memphis	FL	7848		CDP 	Y
	Black Mountain	NC	7848		town 	y
	Montvale	NJ	7844		borough 	n
	Bridgewater	MA	7841		CDP 	n
	Bridge City	TX	7840		city 	y
	Old Town	ME	7840		city 	y
	Port Jefferson Station	NY	7838		CDP 	y
	Calumet Park	IL	7835		village 	y
	Conshohocken	PA	7833		borough 	n
	Flowood	MS	7823		city 	n
	Caldwell	NJ	7822		borough 	Y
	Village Green-Green Ridge	PA	7822		CDP 	y
	Prien	LA	7810		CDP 	n
	McFarland	WI	7808		village 	Y
	Garden City Park	NY	7806		CDP 	y
	Richland Hills	TX	7801		city 	p
	Fountain Inn	SC	7799		city 	y
	Oak Grove	MO	7795		city 	y
	Winslow	ME	7794		CDP 	n
	Colonie	NY	7793		village 	n
	Wyoming	MN	7791		city 	Y
	Grand Ledge	MI	7786		city 	y
	Lake Stickney	WA	7777		CDP 	p
	Sheboygan Falls	WI	7775		city 	p
	Harrison	TN	7769		CDP 	Y
	Luquillo	PR	7761		zona urbana 	n
	Fort Riley	KS	7761		CDP 	y
	Innsbrook	VA	7753		CDP 	n
	Port Jefferson	NY	7750		village 	Y
	Pittston	PA	7739		city 	n
	Olivette	MO	7737		city 	n
	Oak Hill	WV	7730		city 	y
	St. Martin	MS	7730		CDP 	Y
	Scotia	NY	7729		village 	Y
	New Albany	OH	7724		village 	y
	Dock Junction	GA	7721		CDP 	y
	Wading River	NY	7719		CDP 	y
	Brooksville	FL	7719		city 	n
	Thousand Palms	CA	7715		CDP 	y
	Winsted	CT	7712		CDP 	n
	Bernardsville	NJ	7707		borough 	n
	Bridge City	LA	7706		CDP 	y
	University of Virginia	VA	7704		CDP 	y
	Fern Park	FL	7704		CDP 	Y
	Hales Corners	WI	7692		village 	y
	Hollymead	VA	7690		CDP 	n
	Rockton	IL	7685		village 	n
	Newcastle	OK	7685		city 	Y
	Derby	CO	7685		CDP 	Y
	Mahtomedi	MN	7676		city 	n
	Fruitvale	CO	7675		CDP 	n
	Templeton	CA	7674		CDP 	n
	Hawthorn Woods	IL	7663		village 	y
	Whitehouse	TX	7660		city 	n
	Southwood Acres	CT	7657		CDP 	p
	Bloomingdale	NJ	7656		borough 	Y
	Pismo Beach	CA	7655		city 	p
	Williamsburg	FL	7646		CDP 	n
	Ridgefield	CT	7645		CDP 	n
	Wood-Ridge	NJ	7626		borough 	y
	Pebble Creek	FL	7622		CDP 	y
	Jersey Village	TX	7620		city 	y
	Gettysburg	PA	7620		borough 	Y
	Tega Cay	SC	7620		city 	p
	Powdersville	SC	7618		CDP 	n
	Evergreen	MT	7616		CDP 	y
	Sound Beach	NY	7612		CDP 	y
	Baxter	MN	7610		city 	Y
	Gurabo	PR	7609		zona urbana 	n
	Hyrum	UT	7609		city 	n
	Bluffdale	UT	7598		city 	n
	Acton	CA	7596		CDP 	Y
	Long Branch	VA	7593		CDP 	Y
	Liberty Lake	WA	7591		city 	y
	Berlin	NJ	7588		borough 	Y
	Center Moriches	NY	7580		CDP 	p
	Sappington	MO	7580		CDP 	n
	Seffner	FL	7579		CDP 	n
	Willow Street	PA	7578		CDP 	y
	San Antonio (Dorado Municipio)	PR	7574		comunidad 	p
	Northridge	OH	7572		CDP 	n
	Sandston	VA	7571		CDP 	n
	Meadow Lakes	AK	7570		CDP 	y
	Pasadena Hills	FL	7570		CDP 	y
	Park City	IL	7570		city 	y
	Catalina	AZ	7569		CDP 	Y
	Juncos	PR	7564		zona urbana 	y
	Fairmount	CO	7559		CDP 	n
	Hillcrest	NY	7558		CDP 	n
	Tiverton	RI	7557		CDP 	n
	Signal Mountain	TN	7554		town 	y
	Clarkston	GA	7554		city 	n
	Murrells Inlet	SC	7547		CDP 	p
	Garnet	CA	7543		CDP 	y
	Yorkshire	VA	7541		CDP 	Y
	Butler	NJ	7539		borough 	Y
	Monona	WI	7533		city 	n
	Glen Ridge	NJ	7527		borough 	y
	Carencro	LA	7526		city 	n
	Highlands	TX	7522		CDP 	Y
	Green	OR	7515		CDP 	Y
	Canfield	OH	7515		city 	n
	Braselton	GA	7511		town 	n
	Round Lake Park	IL	7505		village 	y
	Plymouth	MA	7494		CDP 	Y
	Oak Grove	KY	7489		city 	y
	Villa Hills	KY	7489		city 	y
	Maryville	IL	7487		village 	n
	Silvis	IL	7479		city 	n
	Waikele	HI	7479		CDP 	n
	Pineville	NC	7479		town 	n
	Rockville	CT	7474		CDP 	n
	Haddon Heights	NJ	7473		borough 	p
	Citrus Hills	FL	7470		CDP 	y
	Wesley Chapel	NC	7463		village 	y
	Fishersville	VA	7462		CDP 	n
	Ojai	CA	7461		city 	n
	Irondale	GA	7446		CDP 	n
	Carl Junction	MO	7445		city 	y
	Brighton	MI	7444		city 	Y
	Mentor-on-the-Lake	OH	7443		city 	y
	Fairfax	CA	7441		town 	n
	Middletown	PA	7441		CDP 	n
	Fairlawn	OH	7437		city 	n
	Orono	MN	7437		city 	n
	Lugoff	SC	7434		CDP 	n
	Payette	ID	7433		city 	n
	Gresham Park	GA	7432		CDP 	Y
	Celebration	FL	7427		CDP 	y
	River Oaks	TX	7427		city 	y
	Flatwoods	KY	7423		city 	n
	Sandwich	IL	7421		city 	y
	Independent Hill	VA	7419		CDP 	y
	Joshua Tree	CA	7414		CDP 	y
	Mount Joy	PA	7410		borough 	Y
	McGregor	FL	7406		CDP 	n
	Ormond-by-the-Sea	FL	7406		CDP 	p
	Northport	NY	7401		village 	n
	Emerson	NJ	7401		borough 	Y
	Inverness	IL	7399		village 	n
	Palmyra	NJ	7398		borough 	Y
	Clinton	MA	7389		CDP 	Y
	Glastonbury Center	CT	7387		CDP 	y
	Felida	WA	7385		CDP 	n
	Carneys Point	NJ	7382		CDP 	p
	Sebastopol	CA	7379		city 	n
	Baldwinsville	NY	7378		village 	n
	Northgate	OH	7377		CDP 	n
	Hatboro	PA	7360		borough 	n
	Mansfield Center	MA	7360		CDP 	y
	St. Augustine Shores	FL	7359		CDP 	y
	Baywood	NY	7350		CDP 	n
	Southwest Ranches	FL	7345		town 	y
	Victoria	MN	7345		city 	Y
	Murillo	TX	7344		CDP 	Y
	Helotes	TX	7341		city 	n
	Hudson	NH	7336		CDP 	Y
	Collinsville	VA	7335		CDP 	n
	West Dundee	IL	7331		village 	Y
	Lowell	AR	7327		city 	Y
	Interlaken	CA	7321		CDP 	n
	Palmyra	PA	7320		borough 	Y
	Middleborough Center	MA	7319		CDP 	p
	Woodlake	VA	7319		CDP 	n
	Fanwood	NJ	7318		borough 	n
	Jennings Lodge	OR	7315		CDP 	Y
	Bonner Springs	KS	7314		city 	y
	Shorewood	MN	7307		city 	n
	La Feria	TX	7302		city 	p
	Park City	KS	7297		city 	y
	Canóvanas	PR	7297		zona urbana 	p
	Buda	TX	7295		city 	n
	Williston Park	NY	7287		village 	p
	Oceano	CA	7286		CDP 	n
	Westmere	NY	7284		CDP 	n
	Bermuda Dunes	CA	7282		CDP 	y
	Hudson Falls	NY	7281		village 	y
	Dry Run	OH	7281		CDP 	y
	Savoy	IL	7280		village 	Y
	New Cumberland	PA	7277		borough 	y
	Mead	WA	7275		CDP 	Y
	Lincolnshire	IL	7275		village 	n
	North Springfield	VA	7274		CDP 	Y
	Piñon Hills	CA	7272		CDP 	y
	Belen	NM	7269		city 	n
	Winooski	VT	7267		city 	n
	Odessa	FL	7267		CDP 	Y
	Westphalia	MD	7266		CDP 	Y
	Cotati	CA	7265		city 	n
	Napili-Honokowai	HI	7261		CDP 	n
	Chehalis	WA	7259		city 	n
	Strathmore	NJ	7258		CDP 	n
	Guánica	PR	7254		zona urbana 	p
	Fairview	TX	7248		town 	n
	Homestead Meadows South	TX	7247		CDP 	y
	North Patchogue	NY	7246		CDP 	p
	Bryans Road	MD	7244		CDP 	p
	Smithville	NJ	7242		CDP 	n
	Keyport	NJ	7240		borough 	n
	Southport	NY	7238		CDP 	n
	Summit View	WA	7236		CDP 	y
	Clarkston	WA	7229		city 	n
	Dunellen	NJ	7227		borough 	n
	Ashland	VA	7225		town 	n
	Beacon Square	FL	7224		CDP 	y
	Hooper	UT	7218		city 	Y
	Middletown	KY	7218		city 	n
	Stone Ridge	VA	7214		CDP 	y
	Putnam	CT	7214		CDP 	Y
	Leola	PA	7214		CDP 	Y
	Kronenwetter	WI	7210		village 	n
	Inverness	FL	7210		city 	n
	El Rio	CA	7198		CDP 	p
	Fletcher	NC	7187		town 	Y
	Yardville	NJ	7186		CDP 	n
	Nitro	WV	7178		city 	y
	Southgate	FL	7173		CDP 	n
	Pinson	AL	7163		city 	n
	Applewood	CO	7160		CDP 	n
	Glenolden	PA	7153		borough 	n
	Blandon	PA	7152		CDP 	n
	Pinehurst	MA	7152		CDP 	n
	Catoosa	OK	7151		city 	n
	Huron	OH	7149		city 	Y
	Orland Hills	IL	7149		village 	p
	Centerville	GA	7148		city 	n
	Selah	WA	7147		city 	n
	Gulf Hills	MS	7144		CDP 	y
	Madison Park	NJ	7144		CDP 	Y
	West Vero Corridor	FL	7138		CDP 	p
	North Bay Village	FL	7137		city 	y
	Jessup	MD	7137		CDP 	n
	Mantua	VA	7135		CDP 	n
	Independence	OH	7133		city 	Y
	University Park	IL	7129		village 	y
	Midland Park	NJ	7128		borough 	Y
	Parkwood	WA	7126		CDP 	n
	Gig Harbor	WA	7126		city 	y
	Broadview Park	FL	7125		CDP 	p
	Pomona	NJ	7124		CDP 	Y
	Rumson	NJ	7122		borough 	n
	Plaquemine	LA	7119		city 	n
	Greenville (Westchester County)	NY	7116		CDP 	p
	Hudsonville	MI	7116		city 	n
	Lake Dallas	TX	7105		city 	y
	Village St. George	LA	7104		CDP 	y
	Cortland	OH	7104		city 	Y
	Venice Gardens	FL	7104		CDP 	y
	Ocean City	MD	7102		town 	y
	Canal Winchester	OH	7101		village 	y
	Fort Belvoir	VA	7100		CDP 	p
	Linwood	NJ	7092		city 	Y
	Delafield	WI	7085		city 	n
	Providence	UT	7075		city 	Y
	West Glens Falls	NY	7071		CDP 	y
	Dayton	NJ	7063		CDP 	Y
	Sausalito	CA	7061		city 	n
	Mims	FL	7058		CDP 	n
	Savage	MD	7054		CDP 	Y
	Manhattan	IL	7051		village 	Y
	Milton-Freewater	OR	7050		city 	p
	Ambridge	PA	7050		borough 	n
	Albertville	MN	7044		city 	n
	Eden Isle	LA	7041		CDP 	y
	Stratford	NJ	7040		borough 	n
	Neptune Beach	FL	7037		city 	Y
	Lakes of the Four Seasons	IN	7033		CDP 	y
	Alamo Heights	TX	7031		city 	y
	San Martin	CA	7027		CDP 	Y
	Hiawatha	IA	7024		city 	Y
	Withamsville	OH	7021		CDP 	n
	Baltimore Highlands	MD	7019		CDP 	Y
	Pleasantville	NY	7019		village 	n
	Lake Lorraine	FL	7010		CDP 	y
	Ridley Park	PA	7002		borough 	p
	Walled Lake	MI	6999		city 	y
	East End	AR	6998		CDP 	y
	Hampton	GA	6987		city 	Y
	Archbald	PA	6984		borough 	n
	Barrington	NJ	6983		borough 	n
	Orange Lake	NY	6982		CDP 	y
	North Sarasota	FL	6982		CDP 	Y
	Kenwood	OH	6981		CDP 	n
	Old Jefferson	LA	6980		CDP 	y
	Burton	SC	6976		CDP 	Y
	Kingston	RI	6974		CDP 	Y
	Sturtevant	WI	6970		village 	n
	Freeland	MI	6969		CDP 	n
	Milton	WA	6968		city 	Y
	Portage Lakes	OH	6968		CDP 	y
	Cameron Park	TX	6963		CDP 	Y
	Hitchcock	TX	6961		city 	Y
	Desert Palms	CA	6957		CDP 	y
	Riverdale Park	MD	6956		town 	p
	East Hills	NY	6955		village 	y
	Bridgeport	MI	6950		CDP 	Y
	Etowah	NC	6944		CDP 	n
	New Square	NY	6944		village 	y
	Bellbrook	OH	6943		city 	n
	Valley Park	MO	6942		city 	y
	Terrace Heights	WA	6937		CDP 	y
	Colonial Heights	TN	6934		CDP 	y
	Black Jack	MO	6929		city 	y
	Seaford	DE	6928		city 	n
	Highland Heights	KY	6923		city 	y
	Heath	TX	6921		city 	Y
	Hickam Housing	HI	6920		CDP 	p
	Robinwood	MD	6918		CDP 	n
	Martins Ferry	OH	6915		city 	y
	Atherton	CA	6914		town 	n
	Richland	MS	6912		city 	n
	South Cleveland	TN	6912		CDP 	Y
	Alta Sierra	CA	6911		CDP 	y
	Pelham	NY	6910		village 	n
	Green Cove Springs	FL	6908		city 	y
	Umatilla	OR	6906		city 	n
	Homeacre-Lyndora	PA	6906		CDP 	n
	King	NC	6904		city 	Y
	Stratmoor	CO	6900		CDP 	n
	Milltown	NJ	6893		borough 	n
	Oasis	CA	6890		CDP 	y
	Longboat Key	FL	6888		town 	y
	Auburn	GA	6887		city 	y
	Gorham	ME	6882		CDP 	n
	Raritan	NJ	6881		borough 	n
	Tyrone	GA	6879		town 	Y
	Gilberts	IL	6879		village 	n
	Mount Ivy	NY	6878		CDP 	Y
	Lantana	TX	6874		CDP 	n
	Pollock Pines	CA	6871		CDP 	y
	Viola	NY	6868		CDP 	Y
	Campanilla	PR	6868		comunidad 	n
	Kirtland	OH	6866		city 	n
	Bonne Terre	MO	6864		city 	n
	Mechanicstown	NY	6858		CDP 	n
	Laurel Hill	VA	6855		CDP 	Y
	Mira Monte	CA	6854		CDP 	Y
	Schriever	LA	6853		CDP 	n
	Orchard Mesa	CO	6836		CDP 	y
	San Isidro	PR	6828		comunidad 	Y
	Valley Center	KS	6822		city 	y
	North Amherst	MA	6819		CDP 	Y
	Hewlett	NY	6819		CDP 	Y
	New Paltz	NY	6818		village 	p
	Carmel Hamlet	NY	6817		CDP 	p
	Buena Vista	MI	6816		CDP 	p
	Princeton	TX	6807		city 	Y
	Stevensville	MD	6803		CDP 	n
	Mills River	NC	6802		town 	y
	Darnestown	MD	6802		CDP 	n
	North Syracuse	NY	6800		village 	Y
	Spanish Fort	AL	6798		city 	y
	Lockwood	MT	6797		CDP 	Y
	Clairton	PA	6796		city 	n
	Whitemarsh Island	GA	6792		CDP 	p
	Hornsby Bend	TX	6791		CDP 	p
	Myers Corner	NY	6790		CDP 	y
	Groesbeck	OH	6788		CDP 	n
	Stickney	IL	6786		village 	n
	Landen	OH	6782		CDP 	n
	South Monrovia Island	CA	6777		CDP 	y
	West View	PA	6771		borough 	y
	Cos Cob	CT	6770		CDP 	y
	Bel Aire	KS	6769		city 	n
	Fairview	GA	6769		CDP 	n
	East Porterville	CA	6767		CDP 	p
	Ogden	NC	6766		CDP 	Y
	Nyack	NY	6765		village 	n
	Kennedale	TX	6763		city 	n
	Bowleys Quarters	MD	6755		CDP 	p
	Ivins	UT	6753		city 	n
	Jackson	WI	6753		village 	Y
	Brook Highland	AL	6746		CDP 	y
	Orting	WA	6746		city 	n
	Winthrop Harbor	IL	6742		village 	y
	Maple Glen	PA	6742		CDP 	y
	Church Hill	TN	6737		city 	Y
	Willow Oak	FL	6732		CDP 	y
	Roeland Park	KS	6731		city 	p
	Aquia Harbour	VA	6727		CDP 	n
	Brandywine	MD	6719		CDP 	n
	Waite Park	MN	6715		city 	Y
	Wildwood	FL	6709		city 	n
	Milford	OH	6709		city 	Y
	Oyster Bay	NY	6707		CDP 	y
	Great Neck Plaza	NY	6707		village 	y
	Parkville	PA	6706		CDP 	n
	Altoona	WI	6706		city 	n
	Treasure Island	FL	6705		city 	y
	Whitinsville	MA	6704		CDP 	n
	Fox Point	WI	6701		village 	y
	Duvall	WA	6695		city 	n
	Lower Allen	PA	6694		CDP 	y
	Mountainside	NJ	6685		borough 	y
	Ettrick	VA	6682		CDP 	n
	Seneca Falls	NY	6681		village 	y
	St. Gabriel	LA	6677		city 	Y
	Garden Home-Whitford	OR	6674		CDP 	p
	South Hill	NY	6673		CDP 	Y
	North Riverside	IL	6672		village 	Y
	Bayville	NY	6669		village 	n
	Welcome	SC	6668		CDP 	y
	East Shoreham	NY	6666		CDP 	p
	Steele Creek	AK	6662		CDP 	Y
	Ancient Oaks	PA	6661		CDP 	y
	Boyes Hot Springs	CA	6656		CDP 	p
	Clifton Heights	PA	6652		borough 	y
	Wollochet	WA	6651		CDP 	n
	Pea Ridge	WV	6650		CDP 	y
	Thermalito	CA	6646		CDP 	n
	Viera West	FL	6641		CDP 	p
	Hughson	CA	6640		city 	n
	Grafton	OH	6636		village 	Y
	Green Hill	TN	6618		CDP 	Y
	Souderton	PA	6618		borough 	n
	East Glenville	NY	6616		CDP 	p
	Trinity	NC	6614		city 	Y
	Tappan	NY	6613		CDP 	n
	Old Greenwich	CT	6611		CDP 	y
	Gleneagle	CO	6611		CDP 	n
	Folcroft	PA	6606		borough 	n
	Pacific	WA	6606		city 	Y
	Taylor Mill	KY	6604		city 	Y
	Scappoose	OR	6592		city 	n
	Cedarhurst	NY	6592		village 	n
	Shields	MI	6587		CDP 	Y
	East Rochester	NY	6587		village 	Y
	Centerville	SC	6586		CDP 	n
	Solvay	NY	6584		village 	n
	Forest Glen	MD	6582		CDP 	Y
	Austell	GA	6581		city 	n
	Roslyn Heights	NY	6577		CDP 	y
	Lake Shore	WA	6571		CDP 	y
	Cochituate	MA	6569		CDP 	n
	Siesta Key	FL	6565		CDP 	y
	Blakely	PA	6564		borough 	n
	Richboro	PA	6563		CDP 	n
	Ponchatoula	LA	6559		city 	n
	Manorhaven	NY	6556		village 	n
	West Slope	OR	6554		CDP 	y
	Franklin	PA	6545		city 	Y
	Tolleson	AZ	6545		city 	n
	Inverness Highlands South	FL	6542		CDP 	p
	Silver Springs Shores	FL	6539		CDP 	y
	Grandview Heights	OH	6536		city 	p
	Laurence Harbor	NJ	6536		CDP 	y
	Yorketown	NJ	6535		CDP 	n
	St. Joseph	MN	6534		city 	Y
	New Milford	CT	6523		CDP 	y
	Wharton	NJ	6522		borough 	Y
	Clover Creek	WA	6522		CDP 	y
	Belle Haven	VA	6518		CDP 	y
	Forest Hills	PA	6518		borough 	y
	St. John	MO	6517		city 	Y
	Calverton	NY	6510		CDP 	n
	Allendale	NJ	6505		borough 	n
	Lutherville	MD	6504		CDP 	n
	Champion Heights	OH	6498		CDP 	y
	Ladera Heights	CA	6498		CDP 	p
	Fircrest	WA	6497		city 	n
	Vandenberg Village	CA	6497		CDP 	p
	Rittman	OH	6491		city 	n
	Lacy-Lakeview	TX	6489		city 	p
	Tuckahoe	NY	6486		village 	n
	Kentfield	CA	6485		CDP 	n
	East Farmingdale	NY	6484		CDP 	p
	Lawrence	NY	6483		village 	Y
	Medfield	MA	6483		CDP 	n
	Castroville	CA	6481		CDP 	n
	Noble	OK	6481		city 	Y
	Fort Pierce North	FL	6474		CDP 	y
	Bartonville	IL	6471		village 	n
	Sanibel	FL	6469		city 	n
	White Oak	TX	6469		city 	y
	Kimberly	WI	6468		village 	Y
	Horseheads	NY	6461		village 	n
	Tecumseh	OK	6457		city 	Y
	Prospect Park	PA	6454		borough 	y
	Kula	HI	6452		CDP 	n
	Lake Hallie	WI	6448		village 	y
	Nuevo	CA	6447		CDP 	n
	Covedale	OH	6447		CDP 	n
	Avon	CO	6447		town 	Y
	Mattydale	NY	6446		CDP 	n
	Morrow	GA	6445		city 	Y
	Belpre	OH	6441		city 	n
	Gladewater	TX	6441		city 	n
	Sudden Valley	WA	6441		CDP 	y
	Millersville	TN	6440		city 	n
	Rockaway	NJ	6438		borough 	n
	Dade City	FL	6437		city 	p
	Wheelersburg	OH	6437		CDP 	n
	Catasauqua	PA	6436		borough 	n
	Waveland	MS	6435		city 	n
	South Monroe	MI	6433		CDP 	Y
	Greenbrier	TN	6433		town 	n
	Princeton	WV	6432		city 	Y
	Loomis	CA	6430		town 	n
	Riverside	MD	6425		CDP 	Y
	Salem	UT	6423		city 	Y
	Whitmore Lake	MI	6423		CDP 	p
	Lovejoy	GA	6422		city 	n
	Irvington	NY	6420		village 	n
	Union	OH	6419		city 	Y
	Ambler	PA	6417		borough 	y
	Spring Lake Park	MN	6412		city 	y
	Gibsonville	NC	6410		town 	n
	Riverton	WA	6407		CDP 	n
	Inwood	FL	6403		CDP 	n
	Tarrant	AL	6397		city 	n
	Arroyo	PR	6396		zona urbana 	y
	South Run	VA	6389		CDP 	y
	Minnetrista	MN	6384		city 	n
	Camp Swift	TX	6383		CDP 	y
	South Williamsport	PA	6379		borough 	p
	Ellettsville	IN	6378		town 	n
	Hapeville	GA	6373		city 	n
	Red Lion	PA	6373		borough 	y
	Wimauma	FL	6373		CDP 	n
	Lynchburg, Moore County	TN	6362		metropolitan government 	p
	Cherry Valley	CA	6362		CDP 	y
	Fate	TX	6357		city 	y
	Margate City	NJ	6354		city 	p
	Bellwood	VA	6352		CDP 	n
	Howland Center	OH	6351		CDP 	p
	Aberdeen	NC	6350		town 	Y
	Pelican Bay	FL	6346		CDP 	y
	Eastwood	MI	6340		CDP 	Y
	Johnsburg	IL	6337		village 	n
	Normandy Park	WA	6335		city 	Y
	Linglestown	PA	6334		CDP 	n
	Woodlawn (Prince George's County)	MD	6334		CDP 	p
	Arlington Heights	PA	6333		CDP 	y
	Kathleen	FL	6332		CDP 	Y
	Clarkston Heights-Vineland	WA	6326		CDP 	p
	Roseland	CA	6325		CDP 	n
	Bronxville	NY	6323		village 	n
	Hampstead	MD	6323		town 	n
	Montevallo	AL	6323		city 	n
	Canutillo	TX	6321		CDP 	n
	Moraine	OH	6307		city 	y
	Oakmont	PA	6303		borough 	n
	East Alton	IL	6301		village 	Y
	Valley Falls	SC	6299		CDP 	y
	Homeland Park	SC	6296		CDP 	y
	Rossford	OH	6293		city 	n
	Darlington	SC	6289		city 	n
	Garrett	IN	6286		city 	Y
	Hurricane	WV	6284		city 	y
	Fort Myers Beach	FL	6277		town 	y
	Lincoln	AL	6266		city 	Y
	Taylor	PA	6263		borough 	Y
	Red Chute	LA	6261		CDP 	y
	Shrewsbury	MO	6254		city 	n
	Union Beach	NJ	6245		borough 	Y
	Ramtown	NJ	6242		CDP 	n
	Huntington Woods	MI	6238		city 	Y
	Dunlap	IN	6235		CDP 	Y
	Ben Lomond	CA	6234		CDP 	p
	Conley	GA	6228		CDP 	Y
	Ontario	OH	6225		city 	Y
	Mila Doce	TX	6222		CDP 	n
	Hobart	WA	6221		CDP 	Y
	Otis Orchards-East Farms	WA	6220		CDP 	y
	Aptos	CA	6220		CDP 	n
	Indian River Estates	FL	6220		CDP 	y
	East Garden City	NY	6208		CDP 	y
	Porters Neck	NC	6204		CDP 	y
	Green Knoll	NJ	6200		CDP 	y
	Swarthmore	PA	6194		borough 	n
	Cottage Grove	WI	6192		village 	y
	Lionville	PA	6189		CDP 	n
	Oak Ridge	NC	6185		town 	y
	North Caldwell	NJ	6183		borough 	Y
	Hobart	WI	6182		village 	Y
	Inniswold	LA	6180		CDP 	n
	Binghamton University	NY	6177		CDP 	p
	Plymouth Meeting	PA	6177		CDP 	y
	St. Augustine Beach	FL	6176		city 	Y
	Milford	MI	6175		village 	Y
	Cheverly	MD	6173		town 	n
	Satsuma	AL	6168		city 	y
	Northborough	MA	6167		CDP 	n
	Jamul	CA	6163		CDP 	n
	Peoria Heights	IL	6156		village 	y
	Youngtown	AZ	6156		town 	n
	Sky Lake	FL	6153		CDP 	y
	Franklin (Merced County)	CA	6149		CDP 	p
	Miramar Beach	FL	6146		CDP 	p
	East Pasadena	CA	6144		CDP 	Y
	Walker	LA	6138		town 	Y
	Lincroft	NJ	6135		CDP 	n
	Elsmere	DE	6131		town 	n
	Theodore	AL	6130		CDP 	Y
	Sellersburg	IN	6128		town 	n
	Carlstadt	NJ	6127		borough 	n
	Woodfin	NC	6123		town 	n
	Orlovista	FL	6123		CDP 	n
	Fair Haven	NJ	6121		borough 	y
	Islamorada, Village of Islands	FL	6119		village 	p
	Airway Heights	WA	6114		city 	y
	Patterson	LA	6112		city 	Y
	Mulvane	KS	6111		city 	n
	Enola	PA	6111		CDP 	n
	Everman	TX	6108		city 	n
	Ewa Villages	HI	6108		CDP 	p
	Keene	TX	6106		city 	n
	Chickasaw	AL	6106		city 	Y
	McKees Rocks	PA	6104		borough 	p
	Oxford	MA	6103		CDP 	Y
	Pembroke Park	FL	6102		town 	Y
	Twin Lakes (Adams County)	CO	6101		CDP 	y
	Osprey	FL	6100		CDP 	y
	Mount Healthy	OH	6098		city 	y
	Chillicothe	IL	6097		city 	n
	Paulsboro	NJ	6097		borough 	n
	Pimmit Hills	VA	6094		CDP 	p
	Lucas Valley-Marinwood	CA	6094		CDP 	p
	Brier	WA	6087		city 	y
	Hillsborough	NC	6087		town 	n
	Latimer	MS	6079		CDP 	n
	Selma	NC	6073		town 	Y
	Kennett Square	PA	6072		borough 	p
	Dickson City	PA	6070		borough 	y
	Blue Bell	PA	6067		CDP 	y
	University at Buffalo	NY	6066		CDP 	y
	Talent	OR	6066		city 	y
	Lauderdale-by-the-Sea	FL	6056		town 	p
	Bangor Base	WA	6054		CDP 	y
